country,year,population,gdp,co2,co2_growth_abs,gdp_per_capita,real_co2,gdp_per_capita_over_co2,gdp_over_co2,co2_over_gdp_per_capita,co2_over_gdp,co2_over_population,co2_over_gdp_over_population
Indonesia,1975,131213216,313087918080,53.933,2.706,2386.100483048903,53933000.0,44.24193875825381,5805127066.545528,22602.987754767848,0.17226151788527042,0.41103329103678093,1.3128366420442771e-09
Indonesia,1976,134521024,340620640256,61.788,7.856,2532.0996683462654,61788000.0,40.980443910569456,5512731278.824368,24401.883058716343,0.1813982850644695,0.45931853745032447,1.348475351068317e-09
Indonesia,1977,137861536,367091482624,82.416,20.628,2662.7549153666764,82416000.0,32.30871330041104,4454128841.7782955,30951.402821333577,0.2245107933610545,0.5978172185750201,1.6285238063868264e-09
Indonesia,1978,141250960,383794642944,93.938,11.522,2717.1117487909464,93938000.0,28.924522012294773,4085616501.777768,34572.74072065689,0.2447611026548555,0.6650432676705348,1.7328101887226503e-09
Indonesia,1979,144693088,404845723648,95.137,1.199,2797.961735725759,95137000.0,29.40981674559592,4255397202.434384,34002.25199124196,0.2349956895746254,0.6575089474902907,1.6240975489763922e-09
Indonesia,1980,148177104,439667523584,94.873,-0.264,2967.1758437389894,94873000.0,31.27523999176783,4634274488.885141,31974.17510667278,0.21578350665209908,0.6402676084154,1.4562540421366251e-09
Indonesia,1981,151686336,469898592256,100.297,5.424,3097.830725214432,100297000.0,30.886574126987167,4685071260.915082,32376.52696244642,0.21344392524878722,0.6612131497460655,1.4071400949970024e-09
Indonesia,1982,155228656,452605706240,105.584,5.287,2915.735521410428,105584000.0,27.61531597032153,4286688383.0883465,36211.78917795873,0.23328031119433726,0.680183689795008,1.5028173096746858e-09
Indonesia,1983,158790608,470680076288,105.184,-0.4,2964.155640036343,105184000.0,28.18067044451954,4474825793.732887,35485.31614848347,0.22347238665704633,0.6624069353018662,1.4073400780545303e-09
Indonesia,1984,162331968,503305928704,112.46,7.276,3100.4732764898163,112460000.0,27.569564969676474,4475421738.431442,36271.881732624046,0.2234426291968816,0.6927779006535546,1.3764548779257182e-09
Indonesia,1985,165791696,515643146240,121.597,9.137,3110.1868108038416,121597000.0,25.577825199666453,4240591019.8442397,39096.36539439016,0.23581618583834354,0.7334323909684838,1.4223642771489807e-09
Indonesia,1986,169135280,545914224640,122.166,0.569,3227.678013954274,122166000.0,26.420428056531883,4468626497.061376,37849.50031317799,0.22378240845539732,0.7222975596812209,1.3230971590043031e-09
Indonesia,1987,172421392,572867018752,123.878,1.712,3322.4822750068042,123878000.0,26.820599904799916,4624445169.860669,37284.77377648201,0.21624215733325025,0.7184607348489566,1.2541492376610105e-09
Indonesia,1988,175694640,605642424320,132.721,8.843,3447.130910311208,132721000.0,25.972761735604823,4563275022.942865,38501.874008613704,0.2191408571633927,0.7554072224400243,1.247282541820244e-09
Indonesia,1989,178949168,660041564160,131.674,-1.048,3688.4304718309727,131674000.0,28.011835835707675,5012694716.952474,35699.195363884886,0.19949349730357444,0.7358178943866338,1.1148053915711664e-09
Indonesia,1990,182159888,718548893696,155.081,23.407,3944.6054868896276,155081000.0,25.43577541342671,4633378000.502963,39314.70473167226,0.21582525748847772,0.8513454948984158,1.1848121990966404e-09
Indonesia,1991,185361232,786439995392,174.865,19.784,4242.742599984445,174865000.0,24.262960569493295,4497412263.128699,41215.08573266761,0.22235008522530542,0.9433741786955754,1.1995501045510175e-09
Indonesia,1992,188558416,841780428800,199.419,24.554,4464.2951858484,199419000.0,22.386508737123343,4221164627.2421384,44669.76122729263,0.2369014450529359,1.057597980670351,1.2563822399363807e-09
Indonesia,1993,191737280,912702636032,215.109,15.69,4760.173066145509,215109000.0,22.12912089287528,4242977448.7910776,45189.32337352638,0.23568355289866624,1.1218945006417114,1.2292004606442015e-09
Indonesia,1994,194928544,986200276992,219.372,4.263,5059.291249782279,219372000.0,23.062611681446487,4495561315.901755,43360.223630027314,0.22244163291973962,1.1253970070181205,1.1411444848207538e-09
Indonesia,1995,198140160,1072204283904,222.41,3.039,5411.34257640652,222410000.0,24.3304823362552,4820845662.9827795,41100.705944899644,0.2074324858973549,1.1224882426662015,1.0468977409595051e-09
Indonesia,1996,201373792,1161281404928,253.065,30.655,5766.795139498589,253065000.0,22.787802104196903,4588866121.06771,43883.12639488065,0.21791875675103067,1.2566928272374192,1.082160466795156e-09
Indonesia,1997,204628016,1221454462976,279.941,26.876,5969.145803456356,279941000.0,21.32287090299869,4363256768.30475,46898.000018344974,0.22918660374611155,1.3680482539595165,1.1200157643424132e-09
Indonesia,1998,207855488,1066065592320,244.523,-35.419,5128.878734825611,244523000.0,20.975036028617396,4359776349.545851,47675.72263693112,0.22936956390071891,1.1764086787066215,1.1035049692828842e-09
Indonesia,1999,210996912,1079382573056,292.001,47.478,5115.63208591413,292001000.0,17.519227968103294,3696503001.8938293,57080.140849851865,0.27052595371562527,1.3839112489001735,1.282132288815797e-09
Indonesia,2000,214072416,1138300026880,281.33,-10.671,5317.359649362766,281330000.0,18.900791417064536,4046138082.9630685,52907.83745156578,0.24714925182871664,1.3141814590442142,1.1545123675752631e-09
Indonesia,2001,217112432,1185220919296,317.027,35.697,5459.019128374925,317027000.0,17.219413893374774,3738548828.0051856,58073.985920319465,0.2674834664480174,1.4601973598637594,1.2320043766448962e-09
Indonesia,2002,220115088,1244249980928,308.486,-8.541,5652.724637068041,308486000.0,18.32408808525522,4033408261.405704,54572.9749468224,0.24792927846373897,1.4014759406224802,1.1263620350447715e-09
Indonesia,2003,223080128,1309811277824,339.357,30.872,5871.48344214685,339357000.0,17.301789685042152,3859685457.568283,57797.48905770863,0.2590884700304127,1.5212336618347286,1.1614143866297795e-09
Indonesia,2004,225938592,1381839929344,343.022,3.664,6115.997789983572,343022000.0,17.82975374752515,4028429457.422556,56086.024190816686,0.24823569844507432,1.518208983085103,1.0986865778338317e-09
Indonesia,2005,228805152,1467344879616,347.617,4.596,6413.07622136061,347617000.0,18.448684101642353,4221153970.076262,54204.40799411689,0.23690204315904953,1.5192708597750457,1.0353877134683119e-09
Indonesia,2006,231797424,1555183173632,346.633,-0.984,6709.234066518358,346633000.0,19.355439518217707,4486541020.710666,51665.06289143065,0.22288885700227046,1.4954135124469718,9.615674460742517e-10
Indonesia,2007,234858288,1661589520384,387.858,41.225,7074.860055115449,387858000.0,18.24085117521219,4284015078.6731224,54822.00311786533,0.23342588241069578,1.6514554512975075,9.939009791755605e-10
Indonesia,2008,237936544,1793465253888,365.718,-22.14,7537.577976622204,365718000.0,20.61035545590374,4903956747.78928,48519.29905525014,0.2039169697919549,1.5370400605633745,8.570224916436329e-10
Indonesia,2009,240981296,1886334484480,398.942,33.224,7827.721552630375,398942000.0,19.621201960762154,4728342677.582205,50965.27735659455,0.21149059367908185,1.6554894783203424,8.776224428599714e-10
Indonesia,2010,244016176,2015864815616,445.806,46.864,8261.193371114872,445806000.0,18.5309156249913,4521843168.589027,53963.874221701844,0.2211487578663713,1.8269526525159545,9.062872859148948e-10
Indonesia,2011,247099696,2150142705664,500.725,54.918,8701.51902438601,500725000.0,17.37784018051028,4294059025.740676,57544.55039364024,0.23287989149788443,2.0264088062657915,9.424531687723503e-10
Indonesia,2012,250222688,2279736344576,515.954,15.23,9110.829888359283,515953999.99999994,17.658221252978528,4418487587.219016,56630.8455236579,0.2263217855115436,2.0619792878254106,9.044814733648118e-10
Indonesia,2013,253275920,2406465929216,489.055,-26.899,9501.360923754615,489055000.0,19.428000784686006,4920644772.50207,51472.1000417214,0.2032253995631381,1.9309178701236185,8.023873709081309e-10
Indonesia,2014,256229760,2526852677632,487.89,-1.165,9861.667425485626,487890000.0,20.21289107275334,5179144228.477731,49473.37797451372,0.19308209153579084,1.9041113725431424,7.535506083906524e-10
Indonesia,2015,259091968,2650203488256,539.149,51.259,10228.813763366064,539149000.0,18.972146407330932,4915530749.859501,52708.84898999066,0.20343683131848636,2.0809174601661136,7.851915784532786e-10
Indonesia,2016,261850176,2783164760064,540.086,0.936,10628.844336022137,540086000.0,19.679910858682018,5153188122.010199,50813.23829060122,0.19405462721782252,2.0625764253830403,7.410903066103821e-10
Indonesia,2017,264498848,2924271370240,556.944,16.859,11055.894543026516,556944000.0,19.850998561841973,5250566251.256859,50375.29960443512,0.19045564842851456,2.105657564149391,7.200622984509731e-10
Indonesia,2018,267066848,3075456106496,594.101,37.157,11515.67905012306,594101000.0,19.38336924213738,5176655327.11778,51590.61809678095,0.19317492411780343,2.224540426672501,7.233204928445609e-10
Indonesia,2019,269582880,3302155363731,650.906,56.805,12249.128593518253,650906000.0,18.818583011246254,5073167805.690838,53138.96372550398,0.1971154983042839,2.414493086504603,7.311870038048555e-10
Indonesia,2020,271857984,3124979028979,605.985,-44.921,11494.895176516133,605985000.0,18.96894341694288,5156858715.940164,52717.74911336439,0.19391650132064686,2.2290498556775877,7.133007405831674e-10
Indonesia,2021,273753184,3501050670330,615.923,9.939,12789.077442584194,615923000.0,20.764084865452652,5684234344.763875,48160.08056602596,0.1759251887496803,2.2499208630209027,6.426416167261101e-10
Indonesia,2022,275501344,3892301285732,728.883,112.96,14128.066416009935,728883000.0,19.383174550661675,5340090639.693888,51591.13629123581,0.187262739056677,2.6456604146366707,6.797162450745685e-10
Malaysia,1947,5642272,9859344384,0.685,0.081,1747.4067864860112,685000.0,2550.9588123883373,14393203480.29197,392.0094652817029,0.06947723634764556,0.12140499430016845,1.2313698515003453e-08
Malaysia,1948,5738373,11186658304,1.19,0.505,1949.4477448572966,1190000.0,1638.1913822330225,9400553196.638657,610.4292885712155,0.1063767183784002,0.207375853748092,1.853778385936226e-08
Malaysia,1949,5848384,14788840448,1.22,0.03,2528.705442050317,1220000.0,2072.709378729768,12122000367.213116,482.4603054639703,0.08249463534952053,0.20860463334828902,1.4105543574006176e-08
Malaysia,1950,5972878,15987990528,3.655,2.435,2676.7649578645337,3655000.0,732.3570336154676,4374279214.227086,1365.454217136749,0.22860909215569933,0.6119328069315998,3.8274528988487514e-08
Malaysia,1951,6118741,15105320960,5.22,1.565,2468.697557226233,5220000.0,472.9305665184355,2893739647.5095787,2114.4752967897216,0.3455735905131009,0.8531166787415908,5.647789153244121e-08
Malaysia,1952,6273221,15824946176,6.371,1.151,2522.6189506156406,6371000.0,395.9533747630891,2483903025.5846806,2525.549884751785,0.40259220657964784,1.0155867296879864,6.417631493927088e-08
Malaysia,1953,6435030,15901922304,6.499,0.128,2471.149676691484,6499000.0,380.2353710865493,2446826020.0030775,2629.949962683455,0.40869272756824054,1.0099409015964183,6.351061728822408e-08
Malaysia,1954,6605400,16904214528,7.004,0.505,2559.1507748206013,7004000.0,365.38417687330116,2413508641.918904,2736.8453898504617,0.41433454292706906,1.0603445665667484,6.272663925380281e-08
Malaysia,1955,6786083,17014372352,7.43,0.426,2507.244952942662,7430000.0,337.44884965580917,2289955902.0188427,2963.4120875503922,0.4366896319350047,1.0948878756714293,6.435076493096308e-08
Malaysia,1956,6977026,18039670784,7.563,0.133,2585.581705442978,7563000.0,341.87249840578846,2385253310.0621448,2925.0671073665644,0.41924268411305393,1.0839862141835217,6.00890241935538e-08
Malaysia,1957,7178108,17947285504,3.513,-4.049,2500.280784853056,3513000.0,711.7223981932981,5108820240.250498,1405.0421941735885,0.1957399072532189,0.48940472893414255,2.7269011173030403e-08
Malaysia,1958,7385695,17939273728,3.832,0.319,2428.9215473966906,3832000.0,633.8521783394286,4681438864.300627,1577.6549078364114,0.21360953949985906,0.5188408132206922,2.8922063461848757e-08
Malaysia,1959,7602946,19161571328,3.183,-0.649,2520.282444199919,3183000.0,791.7946730128556,6019972142.004398,1262.9536849432227,0.16611372551419182,0.4186535061540619,2.1848599939311923e-08
Malaysia,1960,7833788,20557094912,4.201,1.018,2624.1576759544682,4201000.0,624.6507202938511,4893381316.829327,1600.8946560240504,0.20435766911538206,0.5362667460492931,2.60866989399486e-08
Malaysia,1961,8074800,21987710976,4.685,0.483,2723.0037865953336,4685000.0,581.2174571174672,4693214722.732124,1720.526435939268,0.21307356664428442,0.5802001287957597,2.6387472958374748e-08
Malaysia,1962,8324221,23236757504,4.777,0.092,2791.4633097799783,4777000.0,584.3548900523296,4864299247.226293,1711.2888366698685,0.20557945742548986,0.5738675126477301,2.4696540063687625e-08
Malaysia,1963,8579358,24334878720,5.828,1.051,2836.4451885560666,5828000.0,486.69272281332644,4175511105.010295,2054.6845126828725,0.2394916394306978,0.679304908362607,2.7914867223246518e-08
Malaysia,1964,8835933,25880614912,7.399,1.571,2929.01891764005,7399000.0,395.86686277065144,3497853076.3616705,2526.1018136275725,0.285889652357886,0.8373762001137853,3.235534406585994e-08
Malaysia,1965,9091017,27746652160,8.38,0.981,3052.0955092263057,8380000.000000001,364.2118746093443,3311056343.6754174,2745.65457557529,0.3020184183546561,0.9217890583638774,3.322163167824415e-08
Malaysia,1966,9340245,29125220352,9.834,1.454,3118.2501478280283,9834000.0,317.08868698678344,2961686023.184869,3153.691825157045,0.33764551413341354,1.0528631743599874,3.61495350639532e-08
Malaysia,1967,9582092,29621778432,10.128,0.293,3091.3686105288907,10128000.0,305.2299181011938,2924741156.398104,3276.2188130865566,0.34191059875928514,1.0569716926115926,3.568224963393016e-08
Malaysia,1968,9821309,32227313664,10.53,0.403,3281.366431297498,10530000.0,311.6207437129628,3060523614.814815,3209.0289885230195,0.32674147494219147,1.0721585075879396,3.326862793362794e-08
Malaysia,1969,10061684,34076721152,9.138,-1.392,3386.7810946954805,9138000.0,370.6260773359029,3729122472.3134165,2698.137182326995,0.2681596025403894,0.9081978722448449,2.665156275434504e-08
Malaysia,1970,10306509,36156456960,14.586,5.448,3508.118700522165,14586000.0,240.51273142205986,2478846631.0160427,4157.78405611787,0.4034134211805249,1.4152221668850238,3.914161634948603e-08
Malaysia,1971,10552565,38820380672,16.663,2.077,3678.762525698728,16663000.0,220.7743218927401,2329735382.104063,4529.512270389104,0.42923329734421,1.5790473690519793,4.0675731193715466e-08
Malaysia,1972,10801631,41749893120,17.901,1.238,3865.1471356501625,17901000.0,215.91794512318654,2332265969.498911,4631.389018775049,0.4287675647108339,1.6572497246017754,3.96947058005253e-08
Malaysia,1973,11062667,47796125696,17.505,-0.396,4320.488512941771,17505000.0,246.8145394425462,2730427060.611254,4051.6251686735877,0.366243073995953,1.582348994143998,3.3106218780331454e-08
Malaysia,1974,11335200,51361124352,19.045,1.54,4531.117611687487,19045000.0,237.91638811695913,2696829842.583355,4203.157285274532,0.37080574540145145,1.6801644435034229,3.271276602101873e-08
Malaysia,1975,11617957,51780284416,19.445,0.4,4456.918235796535,19445000.0,229.20638908699073,2662909972.5379276,4362.880127309496,0.3755290303888624,1.6737021836111117,3.232315547293404e-08
Malaysia,1976,11910081,58225278976,23.898,4.452,4888.739125787642,23898000.0,204.56687278381628,2436408024.7719474,4888.377020148259,0.4104402833320999,2.006535471925002,3.4461586225324576e-08
Malaysia,1977,12218924,62980902912,22.621,-1.277,5154.373896752283,22621000.0,227.85791506795823,2784178547.013837,4388.699860181516,0.35917236740170533,1.8513086749700711,2.939476237037773e-08
Malaysia,1978,12543894,68504293376,23.26,0.64,5461.166474780479,23260000.0,234.78789659417362,2945154487.360275,4259.163332122187,0.3395407623918208,1.8542886283956161,2.706821042905981e-08
Malaysia,1979,12875017,74075578368,27.306,4.045,5753.435383269785,27306000.0,210.70224065296216,2712794930.344979,4746.03400942021,0.36862351400547355,2.1208515685843365,2.863091474018819e-08
Malaysia,1980,13215709,80232407040,28.033,0.727,6070.987719236251,28033000.0,216.56575176528557,2862069954.696251,4617.5352836204775,0.34939746960382356,2.1211877470970344,2.6438042000154784e-08
Malaysia,1981,13564596,85915672576,30.878,2.845,6333.817282578854,30878000.0,205.12394852577415,2782423491.676922,4875.101162916374,0.3593989207578592,2.2763670956363167,2.6495364901236955e-08
Malaysia,1982,13921034,91022696448,30.642,-0.236,6538.501123407931,30642000.0,213.3836278117594,2970520737.8108478,4686.395157186895,0.33664131250501184,2.20112959999954,2.418220604195147e-08
Malaysia,1983,14292864,96580485120,38.048,7.406,6757.25208887456,38048000.0,177.59808896327166,2538385332.2119427,5630.691218793497,0.39395122060865456,2.6620277083725137,2.7562790817057698e-08
Malaysia,1984,14686459,104084234240,34.794,-3.254,7087.0884697257525,34794000.0,203.68708598395565,2991442037.132839,4909.49141507562,0.33428693840194024,2.3691211067283136,2.276157502648802e-08
Malaysia,1985,15108141,103003217920,36.33,1.535,6817.729455927106,36330000.0,187.66114659859912,2835211063.033306,5328.753543955299,0.3527074273370429,2.404663816680027,2.3345521287962756e-08
Malaysia,1986,15558747,104308424704,40.102,3.772,6704.166132658369,40102000.0,167.17784979947058,2601077869.0339637,5981.653677203634,0.3844560026076415,2.577456912179368,2.4709959137946103e-08
Malaysia,1987,16033107,109808533504,40.878,0.776,6848.861764846951,40878000.0,167.54395432376708,2686250146.87607,5968.583014744711,0.3722661499573795,2.549599400789878,2.3218590754579228e-08
Malaysia,1988,16524616,119529209856,42.869,1.992,7233.403175964876,42869000.0,168.73272471867494,2788243482.6098113,5926.532637147193,0.3586487357495747,2.5942509042267607,2.1703907416037666e-08
Malaysia,1989,17020144,130700369920,50.084,7.215,7679.157703953621,50084000.0,153.32556712630023,2609623231.371296,6522.0694678811205,0.3831970791716639,2.9426308026536088,2.251432650462087e-08
Malaysia,1990,17517060,143192113152,54.269,4.185,8174.437556987303,54269000.0,150.6281220768266,2638561852.107096,6638.866542397432,0.37899433708609953,3.098065542962118,2.1635727518550462e-08
Malaysia,1991,18017470,157980852224,65.785,11.516,8768.203983356154,65785000.0,133.28576397896413,2401472253.9180665,7502.676731161067,0.4164112237268089,3.6511785505956165,2.311152585389674e-08
Malaysia,1992,18526708,173287833600,72.961,7.176,9353.406638675366,72961000.0,128.19734705767965,2375074815.31229,7800.47343374486,0.4210393683402826,3.938152422977682,2.272607569246963e-08
Malaysia,1993,19050074,191825428480,86.719,13.758,10069.537182900182,86719000.0,116.1168507812611,2212034600.029982,8612.014477414501,0.4520724947007818,4.5521607947559675,2.3730747434407962e-08
Malaysia,1994,19588706,211032850432,88.036,1.317,10773.189940775057,88036000.0,122.37255146502632,2397119933.11827,8171.767181677149,0.4171672790268612,4.494222334032682,2.1296316307307956e-08
Malaysia,1995,20136886,233476947968,110.841,22.805,11594.491222128387,110841000.0,104.60471506146992,2106413222.2553027,9559.79851780448,0.4747406584019237,5.5043763966285555,2.357567393498298e-08
Malaysia,1996,20689060,258686615552,110.633,-0.208,12503.546103689583,110633000.0,113.01823238716824,2338240990.952067,8848.129889116344,0.42767191400268273,5.34741549398571,2.0671403824179674e-08
Malaysia,1997,21249178,279679762432,119.629,8.996,13161.909718672412,119629000.0,110.02273461010634,2337892671.7769103,9089.030585758073,0.4277356322093059,5.629817774598152,2.0129514290355413e-08
Malaysia,1998,21810542,260986650624,109.782,-9.847,11966.0781755905,109782000.0,108.9985441656237,2377317325.4631906,9174.434462908937,0.4206422042564984,5.0334375000859675,1.9286187581055915e-08
Malaysia,1999,22368652,279023157248,103.987,-5.795,12473.847652867056,103987000.0,119.95583729569135,2683250379.8359413,8336.401316886298,0.37268232868419154,4.648782590922332,1.6660920322073568e-08
Malaysia,2000,22945152,305415979008,122.878,18.891,13310.697571670042,122878000.0,108.32449723848079,2485522054.4605217,9231.522190206517,0.4023299645261238,5.35529248182797,1.7534421411813868e-08
Malaysia,2001,23542522,309255241728,130.89,8.012,13136.02857535824,130889999.99999999,100.35929845945634,2362710991.886317,9964.198787260206,0.4232426240170958,5.559727203398174,1.797779456326284e-08
Malaysia,2002,24142448,328308785152,132.035,1.145,13598.819189835265,132035000.0,102.99404847074841,2486528459.5145226,9709.298885207067,0.4021671242786592,5.4689980071614945,1.6658092181814337e-08
Malaysia,2003,24739420,349844013056,153.384,21.349,14141.156625983956,153384000.0,92.1944702575494,2280837721.3790226,10846.637517482937,0.43843540056650226,6.199983669786923,1.7722137405262625e-08
Malaysia,2004,25333250,376296144896,169.678,16.294,14853.844054592284,169678000.0,87.54136691021985,2217707333.278327,11423.170956715514,0.45091612630497524,6.69783782183494,1.779937932578628e-08
Malaysia,2005,25923540,397908672512,169.967,0.289,15349.318515603965,169967000.0,90.3076392217546,2341093697.670724,11073.260342289022,0.42715078042154053,6.556473382879036,1.6477332201602887e-08
Malaysia,2006,26509416,423206289408,170.166,0.199,15964.376182711834,170166000.0,93.81648615300257,2487020259.0881844,10659.107380861922,0.4020875971338608,6.419077659047638,1.5167727464605813e-08
Malaysia,2007,27092604,453156765696,175.451,5.284,16726.216708294265,175451000.0,95.33269521572556,2582810959.732347,10489.58070195256,0.38717506452877554,6.475974033356114,1.429080292646567e-08
Malaysia,2008,27664304,478516183040,192.847,17.396,17297.242794902773,192847000.0,89.69412433121994,2481325522.5126653,11149.002317110851,0.4030104034828005,6.970968797913731,1.4567885152028421e-08
Malaysia,2009,28217208,474711556096,192.119,-0.728,16823.47722340212,192119000.0,87.56800328651575,2470924562.880298,11419.69626426307,0.40470681097375294,6.808575816572639,1.4342553344531923e-08
Malaysia,2010,28717728,514171994112,199.346,7.227,17904.3409740492,199346000.0,89.81540123227553,2579294262.799354,11133.947922960966,0.38770295209150824,6.941565850891825,1.3500474413975515e-08
Malaysia,2011,29184140,545368309760,203.452,4.106,18687.146846197968,203452000.0,91.85039638931035,2680574827.281128,10887.269291266566,0.3730543127625678,6.971320724201569,1.278277560217871e-08
Malaysia,2012,29660216,575191121920,212.99,9.538,19392.68149362095,212990000.0,91.04972765679585,2700554589.041739,10983.00923830782,0.3702943106789182,7.180999625896184,1.2484545314131166e-08
Malaysia,2013,30134806,602189201408,241.671,28.681,19983.178302458626,241671000.0,82.68753099237652,2491772705.074254,12093.721846552611,0.4013207135480683,8.019663375300972,1.3317514423290739e-08
Malaysia,2014,30606454,638408589312,245.05,3.379,20858.626396641703,245050000.0,85.11987919462028,2605217667.0557027,11748.136974132378,0.3838450862073855,8.006481247386581,1.2541311914388563e-08
Malaysia,2015,31068834,670135287808,235.506,-9.544,21569.373598249615,235506000.0,91.58736337184452,2845512589.0975175,10918.536828492397,0.35143053094597615,7.580136415804983,1.1311352429446698e-08
Malaysia,2016,31526414,698530070528,236.817,1.312,22156.978288999187,236817000.0,93.56160363909342,2949661850.8299656,10688.145148274947,0.3390219118569891,7.511701140510303,1.0753583070278437e-08
Malaysia,2017,31975812,738639609856,244.106,7.288,23099.9484815585,244106000.0,94.63080990044693,3025896986.7844296,10567.382875112402,0.3304805168079047,7.634082912421427,1.0335328366576108e-08
Malaysia,2018,32399270,773658509312,262.207,18.102,23878.88706480115,262207000.0,91.06883898904739,2950563902.992674,10980.704389129934,0.33891826541554587,8.092990984056122,1.0460675978673157e-08
Malaysia,2019,32804024,787434878914,267.494,5.287,24004.21603502058,267494000.00000003,89.73739984829783,2943747818.3211584,11143.625753481962,0.33970301184641133,8.154304484108414,1.0355528695089704e-08
Malaysia,2020,33199988,727658721524,269.249,1.754,21917.439293170828,269249000.0,81.4021195739662,2702549393.030243,12284.692404002428,0.370020989284768,8.109912569847916,1.1145214549016343e-08
Malaysia,2021,33573872,806097074862,278.861,9.613,24009.654735742126,278861000.0,86.09900536734118,2890676985.5304255,11614.53603016089,0.345939724502461,8.305893344681841,1.0303837594378779e-08
Malaysia,2022,33938216,877675700640,291.071,12.21,25860.985169049545,291071000.0,88.84768722768514,3015332000.2336197,11255.217003424683,0.3316384397878982,8.576496772841566,9.771828896012041e-09
Mexico,1946,24193829,76266209280,25.623,3.008,3152.300087762049,25623000.0,123.02619083487681,2976474623.580377,8128.350501741365,0.3359679239586824,1.059071716180188,1.3886513125255304e-08
Mexico,1947,25016030,79008686080,29.352,3.729,3158.3223269239766,29352000.0,107.6016055779496,2691764993.1861544,9293.541621696084,0.37150345685131025,1.1733276623029314,1.4850616059035356e-08
Mexico,1948,25866173,82416173056,30.509,1.157,3186.2530671236136,30509000.0,104.43649634939243,2701372482.087253,9575.196745920111,0.3701821968762101,1.179494160191382,1.4311440539588525e-08
Mexico,1949,26727593,87151427584,28.959,-1.55,3260.7286254321516,28959000.0,112.59810854767608,3009476417.8321075,8881.143856662404,0.33228371356382164,1.083487016582451,1.2432234865437438e-08
Mexico,1950,27600140,99982983168,30.508,1.549,3622.553478641775,30508000.0,118.74109999481367,3277270983.610856,8421.683814986367,0.3051319237868492,1.1053567119587075,1.1055448406669285e-08
Mexico,1951,28328022,107605073920,34.889,4.382,3798.5382078565176,34889000.0,108.87495221578484,3084212041.6177015,9184.849036884523,0.32423192261304107,1.231607346252414,1.1445625205072245e-08
Mexico,1952,29061668,111714836480,37.212,2.323,3844.0614103774083,37212000.0,103.30166103346791,3002118576.8031816,9680.386452605226,0.33309810202928564,1.2804495598807337,1.1461768196831841e-08
Mexico,1953,29822098,111774670848,36.707,-0.506,3748.048539307999,36707000.0,102.10718771100876,3045050558.422099,9793.62983564167,0.32840177225766176,1.2308657828164873,1.1012027800916682e-08
Mexico,1954,30616898,123074543616,36.27,-0.436,4019.8240728371634,36270000.0,110.83055067099981,3393287665.1778326,9022.782923532495,0.29469944745978166,1.1846399331506412,9.625385545582758e-09
Mexico,1955,31452140,133695447040,39.662,3.392,4250.758359844513,39662000.0,107.17458423288066,3370870027.7343554,9330.57036943657,0.29665931696337894,1.261027071607846,9.432086877502736e-09
Mexico,1956,32325944,143014019072,42.134,2.472,4424.125064128058,42134000.0,105.00130688109502,3394266366.1650925,9523.690987317084,0.29461447397536433,1.3034112785693126,9.113870703214864e-09
Mexico,1957,33239524,154173456384,49.278,7.144,4638.257045558174,49278000.0,94.12429574167324,3128646787.288445,10624.249479056163,0.3196270042572259,1.4825122044467303,9.615871883641471e-09
Mexico,1958,34180100,162674933760,54.008,4.73,4759.3463377813405,54008000.0,88.12298803476041,3012052543.3269143,11347.776809446663,0.3319995204650268,1.5801007018703865,9.713240173815372e-09
Mexico,1959,35179436,167866105856,58.287,4.279,4771.711117142412,58287000.0,81.86578683312595,2879992208.485597,12215.114991057078,0.34722316159523076,1.656848620313299,9.870060497707546e-09
Mexico,1960,36268048,182206283776,63.052,4.765,5023.878974021431,63052000.0,79.6783444461941,2889778020.935101,12550.461570838597,0.34604734092219674,1.7384999600750501,9.541383118335918e-09
Mexico,1961,37439316,191492751360,65.24,2.188,5114.750263065704,65239999.99999999,78.39899238298136,2935204649.908032,12755.265974784099,0.3406917470069192,1.7425532026279538,9.099838976943894e-09
Mexico,1962,38683280,200713961472,63.744,-1.496,5188.648984057195,63744000.0,81.39823330913019,3148750650.60241,12285.278922482867,0.31758627816676527,1.6478437195604922,8.20991079781149e-09
Mexico,1963,39982116,217178570752,66.292,2.548,5431.8928681013285,66292000.0,81.93888958096495,3276090188.137332,12204.217131986956,0.3052419019540376,1.6580413102698217,7.63446091632663e-09
Mexico,1964,41333880,243167756288,74.2,7.908,5883.013070343263,74200000.0,79.28589043589304,3277193480.9703503,12612.584591057277,0.3051391398788905,1.7951375481808143,7.382300908574044e-09
Mexico,1965,42737996,258981937152,75.168,0.968,6059.758561257762,75168000.0,80.61620052758836,3445374855.683269,12404.454606587187,0.29024418006373504,1.758809654996458,6.791244495032828e-09
Mexico,1966,44180444,276900085760,80.845,5.677,6267.480828395477,80845000.0,77.52465617410449,3425073730.719278,12899.122025826275,0.29196451773608867,1.8298820174826673,6.608455943450651e-09
Mexico,1967,45656964,294308773888,90.006,9.161,6446.087258189134,90006000.0,71.61841719651062,3269879495.678066,13962.88886497092,0.3058216675329293,1.9713531543621692,6.698247994170819e-09
Mexico,1968,47170340,318504927232,93.887,3.882,6752.228778338253,93887000.0,71.91867647638387,3392428421.7410293,13904.594035853435,0.2947740897320952,1.9903820917975152,6.2491406619518785e-09
